model,split,snapshot,expected_row_conflicts,expected_column_conflicts,expected_box_conflicts,expected_unique_conflicts,hard_unique_conflicts,joint_candidate_deviation,target_candidate_legal_fraction,prediction_accuracy,valid_board_fraction,solved_board_fraction
combined_margin,final,0,0.898293673992157,0.898409903049469,0.8981584310531616,2.246122360229492,14.478723526000977,2.551418439716312,0.8927304964539007,0.10726950354609929,0.0,0.0
combined_margin,final,1,0.6893229484558105,0.6523770689964294,0.6636318564414978,1.6200765371322632,1.5265957117080688,0.5567375886524822,0.2650709219858156,0.48847517730496454,0.0,0.0
combined_margin,final,2,0.549591064453125,0.5371934771537781,0.5407881736755371,1.3125181198120117,0.9131205677986145,0.4769503546099291,0.39095744680851063,0.6019503546099291,0.0,0.0
combined_margin,final,4,0.3806048333644867,0.3697430193424225,0.37424278259277344,0.899559736251831,0.457446813583374,0.2721631205673759,0.5833333333333334,0.7039007092198581,0.05,0.05
combined_margin,final,8,0.2259974628686905,0.2247614562511444,0.2250482589006424,0.5537740588188171,0.26595744490623474,0.13120567375886524,0.7650709219858156,0.824468085106383,0.55,0.55
combined_margin,final,16,0.11823073774576187,0.1179562583565712,0.11822395771741867,0.2956448495388031,0.20390070974826813,0.10106382978723404,0.8652482269503546,0.898936170212766,0.8,0.8
combined_margin,final,32,0.031567204743623734,0.031388331204652786,0.03139641508460045,0.07863409072160721,0.04432624205946922,0.022163120567375887,0.9618794326241135,0.9698581560283688,0.95,0.95
combined_margin,final,64,0.02051965333521366,0.020608145743608475,0.020502803847193718,0.05035011097788811,0.005319148767739534,0.005319148936170213,0.9698581560283688,0.9716312056737588,0.95,0.95
combined_margin,final,128,2.0315859728725627e-05,2.0196142941131257e-05,2.0066756405867636e-05,4.752419044962153e-05,0.0,0.0,1.0,1.0,1.0,1.0
combined_margin,final,256,2.267669333377853e-05,2.269354445161298e-05,2.2626310965279117e-05,5.3195966756902635e-05,0.0,0.0,1.0,1.0,1.0,1.0
combined_margin,final,512,2.386580490565393e-05,2.383697938057594e-05,2.3735716240480542e-05,5.606671402347274e-05,0.0,0.0,1.0,1.0,1.0,1.0
combined_margin,final,1024,3.029280196642503e-05,3.0126706406008452e-05,3.0075681934249587e-05,7.107810961315408e-05,0.0,0.0,1.0,1.0,1.0,1.0
